               epoch,      train/box_loss,      train/obj_loss,      train/cls_loss,   metrics/precision,      metrics/recall,     metrics/mAP_0.5,metrics/mAP_0.5:0.95,        val/box_loss,        val/obj_loss,        val/cls_loss,               x/lr0,               x/lr1,               x/lr2
                  36,            0.063254,            0.024188,            0.037345,             0.40469,             0.17516,             0.25721,             0.09233,            0.047734,            0.020578,            0.037201,            0.066317,            0.002317,            0.002317
                  37,            0.061934,            0.034642,            0.038567,             0.40469,             0.17516,             0.25721,             0.09233,            0.047734,            0.020578,            0.037201,            0.065345,           0.0023447,           0.0023447
                  38,            0.061516,            0.034816,            0.034893,             0.29802,             0.12841,             0.19712,            0.077105,            0.045407,             0.02011,            0.036625,             0.06437,           0.0023704,           0.0023704
                  39,            0.060271,            0.030381,            0.037083,             0.29802,             0.12841,             0.19712,            0.077105,            0.045407,             0.02011,            0.036625,            0.063394,           0.0023942,           0.0023942
                  40,            0.051978,            0.026872,            0.039649,             0.41028,             0.18187,             0.27214,             0.10038,            0.048897,            0.019053,              0.0368,            0.062416,            0.002416,            0.002416
                  41,              0.0691,            0.036001,            0.035229,             0.41028,             0.18187,             0.27214,             0.10038,            0.048897,            0.019053,              0.0368,            0.061436,           0.0024358,           0.0024358
                  42,            0.059412,            0.026456,             0.03793,             0.30473,              0.2401,             0.17026,            0.048631,              0.0514,            0.018987,            0.037613,            0.060454,           0.0024536,           0.0024536
                  43,            0.062372,            0.026644,             0.04065,             0.30473,              0.2401,             0.17026,            0.048631,              0.0514,            0.018987,            0.037613,            0.059469,           0.0024695,           0.0024695
                  44,            0.058333,            0.023833,            0.038246,             0.40049,             0.28183,              0.3408,             0.14689,            0.045207,            0.018974,            0.037903,            0.058483,           0.0024834,           0.0024834
                  45,            0.061791,            0.026889,            0.040038,             0.40049,             0.28183,              0.3408,             0.14689,            0.045207,            0.018974,            0.037903,            0.057495,           0.0024953,           0.0024953
                  46,            0.058548,            0.037752,            0.032924,            0.095977,             0.28117,             0.14995,            0.042706,            0.045482,            0.018654,            0.036835,            0.056505,           0.0025052,           0.0025052
                  47,             0.06651,            0.032696,             0.03558,            0.095977,             0.28117,             0.14995,            0.042706,            0.045482,            0.018654,            0.036835,            0.055513,           0.0025131,           0.0025131
                  48,             0.06018,            0.024498,            0.040256,             0.22359,             0.33132,             0.28397,              0.1084,             0.04522,            0.018156,            0.036926,            0.054519,            0.002519,            0.002519
                  49,            0.065378,            0.028404,            0.039467,             0.22359,             0.33132,             0.28397,              0.1084,             0.04522,            0.018156,            0.036926,            0.053523,            0.002523,            0.002523
                  50,             0.06188,             0.02878,            0.031738,             0.13202,             0.27662,             0.18097,            0.073187,            0.044177,            0.017963,            0.036011,            0.052525,            0.002525,            0.002525
                  51,            0.055436,            0.020636,            0.035261,             0.13202,             0.27662,             0.18097,            0.073187,            0.044177,            0.017963,            0.036011,            0.051525,            0.002525,            0.002525
                  52,            0.061968,            0.025611,            0.038434,             0.13202,             0.27662,             0.18097,            0.073187,            0.044177,            0.017963,            0.036011,            0.050523,            0.002523,            0.002523
                  53,            0.057616,            0.020608,            0.033812,             0.31373,             0.41913,             0.31979,             0.13663,              0.0436,            0.017378,             0.03582,            0.049519,           0.0025191,           0.0025191
                  54,            0.056398,            0.039297,            0.027042,             0.31373,             0.41913,             0.31979,             0.13663,              0.0436,            0.017378,             0.03582,            0.048513,           0.0025132,           0.0025132
                  55,            0.050105,            0.026195,            0.037098,             0.31373,             0.41913,             0.31979,             0.13663,              0.0436,            0.017378,             0.03582,            0.047505,           0.0025053,           0.0025053
                  56,            0.052884,            0.038305,            0.034939,             0.28985,             0.40768,             0.30715,             0.12459,            0.044919,            0.016929,             0.03566,            0.046495,           0.0024954,           0.0024954
                  57,            0.056079,            0.032081,            0.035772,             0.28985,             0.40768,             0.30715,             0.12459,            0.044919,            0.016929,             0.03566,            0.045483,           0.0024835,           0.0024835
                  58,            0.064014,            0.023831,             0.03291,             0.28985,             0.40768,             0.30715,             0.12459,            0.044919,            0.016929,             0.03566,             0.04447,           0.0024696,           0.0024696
                  59,            0.053112,            0.023014,             0.03452,             0.33667,             0.39253,             0.38176,             0.17452,            0.041124,            0.016903,            0.035835,            0.043454,           0.0024538,           0.0024538
                  60,            0.055718,            0.023625,            0.036999,             0.33667,             0.39253,             0.38176,             0.17452,            0.041124,            0.016903,            0.035835,            0.042436,            0.002436,            0.002436
                  61,            0.052877,            0.025023,            0.033271,             0.33667,             0.39253,             0.38176,             0.17452,            0.041124,            0.016903,            0.035835,            0.041416,           0.0024162,           0.0024162
                  62,            0.055465,            0.016531,            0.033419,             0.34341,             0.35206,             0.38959,             0.11124,            0.045562,            0.015908,            0.035744,            0.040394,           0.0023944,           0.0023944
                  63,            0.061515,            0.037216,             0.03353,             0.34341,             0.35206,             0.38959,             0.11124,            0.045562,            0.015908,            0.035744,            0.039371,           0.0023707,           0.0023707
                  64,            0.054012,            0.031391,            0.032146,             0.34341,             0.35206,             0.38959,             0.11124,            0.045562,            0.015908,            0.035744,            0.038345,            0.002345,            0.002345
                  65,            0.063756,            0.025758,            0.038828,             0.32911,             0.36396,             0.43229,             0.17812,             0.03872,             0.01633,            0.035721,            0.037317,           0.0023172,           0.0023172
                  66,            0.056421,            0.025892,            0.028226,             0.32911,             0.36396,             0.43229,             0.17812,             0.03872,             0.01633,            0.035721,            0.036288,           0.0022876,           0.0022876
                  67,             0.05325,            0.025177,            0.030106,             0.32911,             0.36396,             0.43229,             0.17812,             0.03872,             0.01633,            0.035721,            0.035256,           0.0022559,           0.0022559
                  68,            0.053529,            0.021789,             0.03525,             0.36158,             0.35647,             0.44685,             0.18709,            0.038981,            0.015799,            0.035271,            0.034222,           0.0022222,           0.0022222
                  69,            0.054145,            0.026129,            0.026972,             0.36158,             0.35647,             0.44685,             0.18709,            0.038981,            0.015799,            0.035271,            0.033187,           0.0021866,           0.0021866
                  70,            0.052707,            0.025636,            0.031259,             0.36158,             0.35647,             0.44685,             0.18709,            0.038981,            0.015799,            0.035271,            0.032149,            0.002149,            0.002149
                  71,            0.051667,            0.022803,            0.042261,             0.36128,             0.35714,             0.44882,             0.22265,            0.040681,            0.015126,            0.034409,            0.031109,           0.0021094,           0.0021094
                  72,            0.045026,            0.015907,            0.036656,             0.36128,             0.35714,             0.44882,             0.22265,            0.040681,            0.015126,            0.034409,            0.030068,           0.0020678,           0.0020678
                  73,             0.05526,            0.030939,            0.031525,             0.36128,             0.35714,             0.44882,             0.22265,            0.040681,            0.015126,            0.034409,            0.029024,           0.0020243,           0.0020243
                  74,            0.052218,            0.027985,            0.032955,             0.36517,             0.30828,             0.41685,             0.15667,            0.037999,            0.015125,            0.034637,            0.027979,           0.0019788,           0.0019788
                  75,            0.051594,            0.021865,            0.033333,             0.36517,             0.30828,             0.41685,             0.15667,            0.037999,            0.015125,            0.034637,            0.026931,           0.0019313,           0.0019313
                  76,             0.05127,            0.023258,            0.033132,             0.36517,             0.30828,             0.41685,             0.15667,            0.037999,            0.015125,            0.034637,            0.025882,           0.0018818,           0.0018818
                  77,            0.046309,            0.018779,            0.027232,             0.38558,             0.33896,             0.43534,             0.24521,            0.043051,            0.014642,            0.034615,             0.02483,           0.0018303,           0.0018303
                  78,            0.047567,            0.032558,            0.032458,             0.38558,             0.33896,             0.43534,             0.24521,            0.043051,            0.014642,            0.034615,            0.023777,           0.0017768,           0.0017768
                  79,            0.051219,            0.019158,            0.033492,             0.38558,             0.33896,             0.43534,             0.24521,            0.043051,            0.014642,            0.034615,            0.022721,           0.0017214,           0.0017214
                  80,            0.049908,            0.030263,            0.029165,             0.41981,             0.33541,             0.46728,             0.24134,            0.037933,            0.014571,            0.034309,            0.021664,            0.001664,            0.001664
                  81,            0.043405,            0.028742,            0.024735,             0.41981,             0.33541,             0.46728,             0.24134,            0.037933,            0.014571,            0.034309,            0.020605,           0.0016046,           0.0016046
                  82,            0.049193,            0.026953,             0.03357,             0.41981,             0.33541,             0.46728,             0.24134,            0.037933,            0.014571,            0.034309,            0.019543,           0.0015432,           0.0015432
                  83,            0.045297,            0.025511,            0.035434,              0.4355,             0.43003,             0.49293,             0.28481,            0.038257,            0.014053,            0.034561,             0.01848,           0.0014799,           0.0014799
                  84,            0.044209,            0.028519,            0.029262,              0.4355,             0.43003,             0.49293,             0.28481,            0.038257,            0.014053,            0.034561,            0.017415,           0.0014146,           0.0014146
                  85,            0.046737,            0.025763,            0.028262,              0.4355,             0.43003,             0.49293,             0.28481,            0.038257,            0.014053,            0.034561,            0.016347,           0.0013473,           0.0013473
                  86,            0.038749,            0.023701,            0.028407,              0.4355,             0.43003,             0.49293,             0.28481,            0.038257,            0.014053,            0.034561,            0.015278,            0.001278,            0.001278
                  87,            0.044252,            0.021129,             0.03499,             0.46129,             0.43003,             0.51722,             0.28691,             0.03562,            0.014093,            0.034645,            0.014207,           0.0012067,           0.0012067
                  88,            0.036312,            0.027552,            0.028457,             0.46129,             0.43003,             0.51722,             0.28691,             0.03562,            0.014093,            0.034645,            0.013133,           0.0011334,           0.0011334
                  89,            0.039798,             0.01946,            0.031959,             0.46129,             0.43003,             0.51722,             0.28691,             0.03562,            0.014093,            0.034645,            0.012058,           0.0010582,           0.0010582
                  90,            0.037689,             0.01892,            0.032434,             0.46129,             0.43003,             0.51722,             0.28691,             0.03562,            0.014093,            0.034645,            0.010981,            0.000981,            0.000981
                  91,            0.038387,            0.017327,            0.037473,             0.47136,             0.43003,             0.51403,             0.29908,            0.035131,            0.013894,            0.035248,           0.0099018,          0.00090181,          0.00090181
                  92,            0.048108,             0.01916,            0.035573,             0.47136,             0.43003,             0.51403,             0.29908,            0.035131,            0.013894,            0.035248,           0.0088206,          0.00082064,          0.00082064
                  93,            0.044294,            0.024072,            0.028419,             0.47136,             0.43003,             0.51403,             0.29908,            0.035131,            0.013894,            0.035248,           0.0077375,          0.00073749,          0.00073749
                  94,            0.039081,            0.030418,            0.028979,             0.47136,             0.43003,             0.51403,             0.29908,            0.035131,            0.013894,            0.035248,           0.0066524,          0.00065236,          0.00065236
                  95,            0.047311,            0.020358,            0.032946,             0.47566,             0.44751,             0.52554,             0.29917,            0.034483,            0.013851,            0.035271,           0.0055653,          0.00056525,          0.00056525
                  96,            0.042468,            0.016626,            0.028073,             0.47566,             0.44751,             0.52554,             0.29917,            0.034483,            0.013851,            0.035271,           0.0044762,          0.00047616,          0.00047616
                  97,            0.044382,            0.028103,            0.030536,             0.47566,             0.44751,             0.52554,             0.29917,            0.034483,            0.013851,            0.035271,           0.0033851,          0.00038509,          0.00038509
                  98,            0.046145,            0.031069,            0.033665,             0.47566,             0.44751,             0.52554,             0.29917,            0.034483,            0.013851,            0.035271,            0.002292,          0.00029204,          0.00029204
                  99,            0.039074,            0.029483,            0.027058,             0.47505,             0.43003,             0.52534,             0.30945,            0.034243,            0.013797,            0.035278,            0.001197,          0.00019701,          0.00019701
