               epoch,      train/box_loss,      train/obj_loss,      train/cls_loss,   metrics/precision,      metrics/recall,     metrics/mAP_0.5,metrics/mAP_0.5:0.95,        val/box_loss,        val/obj_loss,        val/cls_loss,               x/lr0,               x/lr1,               x/lr2
                  25,             0.07809,            0.028005,            0.046638,            0.019973,             0.39426,            0.060886,             0.02094,             0.07295,            0.024354,            0.049706,            0.077088,           0.0020875,           0.0020875
                  26,            0.073317,            0.039036,            0.043294,            0.015646,             0.68777,            0.076944,            0.023676,            0.071054,            0.023931,            0.050858,            0.076154,           0.0021538,           0.0021538
                  27,            0.058874,            0.026213,            0.038391,            0.015646,             0.68777,            0.076944,            0.023676,            0.071054,            0.023931,            0.050858,            0.075219,           0.0022189,           0.0022189
                  28,            0.086872,            0.024923,            0.047314,            0.061393,             0.22305,             0.10281,            0.035477,            0.070519,            0.023825,            0.053795,            0.074283,           0.0022826,           0.0022826
                  29,            0.080671,            0.027108,            0.039494,            0.061393,             0.22305,             0.10281,            0.035477,            0.070519,            0.023825,            0.053795,            0.073345,           0.0023449,           0.0023449
                  30,            0.083209,             0.02645,            0.042935,            0.036404,             0.62738,             0.10421,            0.032329,            0.066173,             0.02371,            0.054214,            0.072406,            0.002406,            0.002406
                  31,            0.063466,            0.023417,            0.040616,            0.036404,             0.62738,             0.10421,            0.032329,            0.066173,             0.02371,            0.054214,            0.071466,           0.0024657,           0.0024657
                  32,            0.076476,            0.027086,            0.037072,             0.05569,             0.33187,             0.12904,            0.032454,             0.05495,            0.022928,            0.051285,            0.070524,           0.0025242,           0.0025242
                  33,            0.072691,            0.027107,              0.0448,             0.05569,             0.33187,             0.12904,            0.032454,             0.05495,            0.022928,            0.051285,            0.069581,           0.0025813,           0.0025813
                  34,            0.074477,            0.034896,            0.037711,             0.10721,             0.15016,              0.0904,            0.024552,             0.05384,            0.021671,            0.049858,            0.068637,            0.002637,            0.002637
                  35,            0.069614,            0.027673,            0.045066,             0.10721,             0.15016,              0.0904,            0.024552,             0.05384,            0.021671,            0.049858,            0.067692,           0.0026915,           0.0026915
                  36,            0.065972,            0.023891,            0.036447,             0.39509,              0.1263,             0.13663,            0.035931,            0.054494,            0.021401,            0.049042,            0.066745,           0.0027446,           0.0027446
                  37,            0.070666,            0.032602,            0.038089,             0.39509,              0.1263,             0.13663,            0.035931,            0.054494,            0.021401,            0.049042,            0.065796,           0.0027965,           0.0027965
                  38,            0.071062,            0.032861,             0.03476,             0.12214,             0.22615,             0.17411,             0.05965,            0.055894,            0.021218,             0.04792,            0.064847,            0.002847,            0.002847
                  39,            0.064163,            0.028763,            0.037365,             0.12214,             0.22615,             0.17411,             0.05965,            0.055894,            0.021218,             0.04792,            0.063896,           0.0028961,           0.0028961
                  40,            0.062792,            0.025424,            0.037201,             0.10139,             0.23539,              0.1474,            0.045153,            0.057838,             0.02047,            0.049332,            0.062944,            0.002944,            0.002944
                  41,            0.070018,            0.035793,            0.035541,             0.10139,             0.23539,              0.1474,            0.045153,            0.057838,             0.02047,            0.049332,            0.061991,           0.0029905,           0.0029905
                  42,            0.060177,            0.026565,             0.04006,            0.074701,             0.18084,             0.12347,            0.034601,            0.054142,            0.019886,            0.049973,            0.061036,           0.0030358,           0.0030358
                  43,            0.066404,            0.024544,            0.040545,            0.074701,             0.18084,             0.12347,            0.034601,            0.054142,            0.019886,            0.049973,             0.06008,           0.0030797,           0.0030797
                  44,            0.060182,            0.022918,             0.04125,             0.56593,             0.21721,             0.18568,            0.060092,            0.053689,            0.019459,            0.050224,            0.059122,           0.0031222,           0.0031222
                  45,             0.06489,            0.025914,            0.044166,             0.56593,             0.21721,             0.18568,            0.060092,            0.053689,            0.019459,            0.050224,            0.058163,           0.0031635,           0.0031635
                  46,             0.06417,            0.035394,            0.032275,             0.33133,             0.28539,             0.22642,            0.086983,            0.048545,            0.019283,            0.048256,            0.057203,           0.0032034,           0.0032034
                  47,            0.067012,            0.031011,            0.037244,             0.33133,             0.28539,             0.22642,            0.086983,            0.048545,            0.019283,            0.048256,            0.056242,           0.0032421,           0.0032421
                  48,            0.061759,            0.023201,             0.04583,             0.31177,             0.29789,             0.24351,            0.098612,            0.048462,             0.01858,            0.051979,            0.055279,           0.0032794,           0.0032794
                  49,            0.065815,            0.026806,             0.04022,             0.31177,             0.29789,             0.24351,            0.098612,            0.048462,             0.01858,            0.051979,            0.054315,           0.0033153,           0.0033153
                  50,            0.061865,            0.027579,             0.03288,             0.38494,             0.45581,             0.26765,            0.092392,            0.044418,             0.01851,            0.049675,             0.05335,             0.00335,             0.00335
                  51,            0.056314,            0.019417,             0.03911,             0.38494,             0.45581,             0.26765,            0.092392,            0.044418,             0.01851,            0.049675,            0.052383,           0.0033833,           0.0033833
                  52,            0.062129,            0.024154,            0.039865,             0.38494,             0.45581,             0.26765,            0.092392,            0.044418,             0.01851,            0.049675,            0.051415,           0.0034154,           0.0034154
                  53,            0.059087,            0.019381,            0.039654,             0.37394,              0.4004,              0.2659,             0.12434,            0.046714,            0.017402,            0.044846,            0.050446,           0.0034461,           0.0034461
                  54,            0.060394,            0.036836,            0.027404,             0.37394,              0.4004,              0.2659,             0.12434,            0.046714,            0.017402,            0.044846,            0.049475,           0.0034754,           0.0034754
                  55,            0.056853,             0.02338,            0.040395,             0.37394,              0.4004,              0.2659,             0.12434,            0.046714,            0.017402,            0.044846,            0.048504,           0.0035035,           0.0035035
                  56,            0.056946,            0.034553,             0.03592,             0.43711,             0.43866,              0.3138,             0.14983,            0.050712,            0.016431,            0.043533,             0.04753,           0.0035302,           0.0035302
                  57,            0.063774,            0.029037,            0.035937,             0.43711,             0.43866,              0.3138,             0.14983,            0.050712,            0.016431,            0.043533,            0.046556,           0.0035557,           0.0035557
                  58,             0.06671,            0.021901,            0.035371,             0.43711,             0.43866,              0.3138,             0.14983,            0.050712,            0.016431,            0.043533,             0.04558,           0.0035798,           0.0035798
                  59,            0.063065,            0.020084,            0.035357,             0.38248,             0.36057,              0.3264,             0.15658,            0.047321,            0.016109,            0.046745,            0.044603,           0.0036025,           0.0036025
                  60,            0.062194,            0.020857,            0.041111,             0.38248,             0.36057,              0.3264,             0.15658,            0.047321,            0.016109,            0.046745,            0.043624,            0.003624,            0.003624
                  61,            0.057085,            0.022755,            0.038233,             0.38248,             0.36057,              0.3264,             0.15658,            0.047321,            0.016109,            0.046745,            0.042644,           0.0036441,           0.0036441
                  62,             0.06063,            0.015285,            0.043072,             0.39481,             0.29131,             0.14583,            0.049644,            0.051369,            0.016401,            0.049919,            0.041663,            0.003663,            0.003663
                  63,            0.065685,            0.033648,            0.035489,             0.39481,             0.29131,             0.14583,            0.049644,            0.051369,            0.016401,            0.049919,             0.04068,           0.0036805,           0.0036805
                  64,            0.057405,            0.028517,            0.033482,             0.39481,             0.29131,             0.14583,            0.049644,            0.051369,            0.016401,            0.049919,            0.039697,           0.0036966,           0.0036966
                  65,            0.068096,            0.023145,            0.041008,              0.6255,             0.30146,             0.26719,             0.12542,            0.044889,            0.016323,            0.051178,            0.038711,           0.0037115,           0.0037115
                  66,            0.059913,            0.023363,            0.029885,              0.6255,             0.30146,             0.26719,             0.12542,            0.044889,            0.016323,            0.051178,            0.037725,            0.003725,            0.003725
                  67,            0.057547,            0.022634,            0.031927,              0.6255,             0.30146,             0.26719,             0.12542,            0.044889,            0.016323,            0.051178,            0.036737,           0.0037373,           0.0037373
                  68,            0.059979,            0.019333,            0.037401,             0.47778,             0.34998,             0.32246,             0.12242,            0.046077,            0.015578,            0.047783,            0.035748,           0.0037482,           0.0037482
                  69,             0.05675,            0.024638,            0.031059,             0.47778,             0.34998,             0.32246,             0.12242,            0.046077,            0.015578,            0.047783,            0.034758,           0.0037577,           0.0037577
                  70,            0.062287,            0.022775,            0.035625,             0.47778,             0.34998,             0.32246,             0.12242,            0.046077,            0.015578,            0.047783,            0.033766,            0.003766,            0.003766
                  71,            0.061093,            0.020112,            0.039615,             0.31872,             0.40352,             0.30748,             0.12454,             0.04291,            0.015464,            0.048714,            0.032773,           0.0037729,           0.0037729
                  72,            0.051131,             0.01462,            0.034986,             0.31872,             0.40352,             0.30748,             0.12454,             0.04291,            0.015464,            0.048714,            0.031779,           0.0037786,           0.0037786
                  73,            0.060394,            0.028403,            0.035659,             0.31872,             0.40352,             0.30748,             0.12454,             0.04291,            0.015464,            0.048714,            0.030783,           0.0037829,           0.0037829
                  74,            0.055724,            0.025696,            0.033875,             0.54688,             0.33903,             0.38452,             0.16342,            0.042088,            0.014845,            0.048004,            0.029786,           0.0037858,           0.0037858
                  75,            0.058544,            0.019639,            0.036744,             0.54688,             0.33903,             0.38452,             0.16342,            0.042088,            0.014845,            0.048004,            0.028788,           0.0037875,           0.0037875
                  76,            0.055431,            0.021102,            0.034357,             0.54688,             0.33903,             0.38452,             0.16342,            0.042088,            0.014845,            0.048004,            0.027788,           0.0037878,           0.0037878
                  77,            0.051597,            0.017439,            0.030382,             0.31927,             0.37264,             0.39795,              0.1658,            0.045506,            0.014461,            0.041885,            0.026787,           0.0037869,           0.0037869
                  78,            0.056702,            0.028847,            0.036838,             0.31927,             0.37264,             0.39795,              0.1658,            0.045506,            0.014461,            0.041885,            0.025785,           0.0037846,           0.0037846
                  79,            0.056495,             0.01791,            0.039849,             0.31927,             0.37264,             0.39795,              0.1658,            0.045506,            0.014461,            0.041885,            0.024781,           0.0037809,           0.0037809
                  80,             0.05679,            0.027927,            0.030969,             0.34328,               0.402,             0.41918,             0.21402,            0.042504,            0.014156,            0.037529,            0.023776,            0.003776,            0.003776
                  81,            0.055363,            0.025682,            0.026804,             0.34328,               0.402,             0.41918,             0.21402,            0.042504,            0.014156,            0.037529,             0.02277,           0.0037697,           0.0037697
                  82,            0.055558,            0.023596,            0.033318,             0.34328,               0.402,             0.41918,             0.21402,            0.042504,            0.014156,            0.037529,            0.021762,           0.0037622,           0.0037622
                  83,            0.054829,            0.022557,            0.036097,             0.34381,             0.50128,             0.48161,             0.19545,             0.04485,            0.013432,            0.036804,            0.020753,           0.0037533,           0.0037533
                  84,            0.054251,             0.02618,            0.030681,             0.34381,             0.50128,             0.48161,             0.19545,             0.04485,            0.013432,            0.036804,            0.019743,            0.003743,            0.003743
                  85,             0.05425,            0.023834,            0.031087,             0.34381,             0.50128,             0.48161,             0.19545,             0.04485,            0.013432,            0.036804,            0.018732,           0.0037315,           0.0037315
                  86,            0.048943,            0.021097,             0.03022,             0.34381,             0.50128,             0.48161,             0.19545,             0.04485,            0.013432,            0.036804,            0.017719,           0.0037186,           0.0037186
                  87,            0.052938,            0.019024,            0.041481,             0.38432,             0.50981,              0.4472,             0.22212,            0.039253,             0.01386,            0.036736,            0.016704,           0.0037045,           0.0037045
                  88,            0.046856,            0.024803,            0.031027,             0.38432,             0.50981,              0.4472,             0.22212,            0.039253,             0.01386,            0.036736,            0.015689,            0.003689,            0.003689
                  89,            0.048144,            0.017839,            0.031218,             0.38432,             0.50981,              0.4472,             0.22212,            0.039253,             0.01386,            0.036736,            0.014672,           0.0036721,           0.0036721
                  90,            0.046777,            0.017433,            0.032784,             0.38432,             0.50981,              0.4472,             0.22212,            0.039253,             0.01386,            0.036736,            0.013654,            0.003654,            0.003654
                  91,            0.046184,            0.015616,            0.044918,             0.45445,             0.48872,             0.47311,             0.22543,            0.043146,            0.012877,            0.037529,            0.012635,           0.0036345,           0.0036345
                  92,            0.057775,            0.016491,            0.037045,             0.45445,             0.48872,             0.47311,             0.22543,            0.043146,            0.012877,            0.037529,            0.011614,           0.0036138,           0.0036138
                  93,            0.057913,            0.020687,            0.032781,             0.45445,             0.48872,             0.47311,             0.22543,            0.043146,            0.012877,            0.037529,            0.010592,           0.0035917,           0.0035917
                  94,            0.051875,            0.026062,            0.029708,             0.45445,             0.48872,             0.47311,             0.22543,            0.043146,            0.012877,            0.037529,           0.0095682,           0.0035682,           0.0035682
                  95,            0.059666,            0.017652,            0.036808,             0.44532,             0.49609,             0.48671,             0.22116,            0.044385,            0.012833,             0.03627,           0.0085435,           0.0035435,           0.0035435
                  96,            0.052777,             0.01448,            0.026268,             0.44532,             0.49609,             0.48671,             0.22116,            0.044385,            0.012833,             0.03627,           0.0075174,           0.0035174,           0.0035174
                  97,            0.053686,            0.025136,            0.031705,             0.44532,             0.49609,             0.48671,             0.22116,            0.044385,            0.012833,             0.03627,           0.0064901,           0.0034901,           0.0034901
                  98,            0.058044,            0.027985,            0.037505,             0.44532,             0.49609,             0.48671,             0.22116,            0.044385,            0.012833,             0.03627,           0.0054614,           0.0034614,           0.0034614
                  99,            0.049701,            0.026008,             0.02817,              0.4598,             0.52693,             0.48766,             0.23188,            0.042019,            0.013047,            0.036316,           0.0044313,           0.0034313,           0.0034313
                 100,            0.049807,              0.0208,            0.031568,              0.4598,             0.52693,             0.48766,             0.23188,            0.042019,            0.013047,            0.036316,              0.0034,              0.0034,              0.0034
                 101,            0.057486,            0.017477,            0.040412,              0.4598,             0.52693,             0.48766,             0.23188,            0.042019,            0.013047,            0.036316,              0.0034,              0.0034,              0.0034
                 102,            0.053162,            0.017814,            0.037469,              0.4598,             0.52693,             0.48766,             0.23188,            0.042019,            0.013047,            0.036316,            0.003334,            0.003334,            0.003334
                 103,            0.057564,            0.016096,            0.032892,             0.40441,             0.49292,             0.48472,             0.25907,            0.040297,            0.012987,            0.035652,            0.003268,            0.003268,            0.003268
                 104,             0.05125,            0.017347,            0.036149,             0.40441,             0.49292,             0.48472,             0.25907,            0.040297,            0.012987,            0.035652,            0.003202,            0.003202,            0.003202
                 105,               0.047,             0.01711,            0.031532,             0.40441,             0.49292,             0.48472,             0.25907,            0.040297,            0.012987,            0.035652,            0.003136,            0.003136,            0.003136
                 106,            0.049756,            0.018635,            0.031318,             0.40441,             0.49292,             0.48472,             0.25907,            0.040297,            0.012987,            0.035652,             0.00307,             0.00307,             0.00307
                 107,            0.057406,            0.015546,            0.033568,             0.31321,             0.52524,             0.41713,             0.22466,            0.046012,            0.012096,            0.034882,            0.003004,            0.003004,            0.003004
                 108,            0.050168,            0.017877,            0.033918,             0.31321,             0.52524,             0.41713,             0.22466,            0.046012,            0.012096,            0.034882,            0.002938,            0.002938,            0.002938
                 109,            0.054806,            0.014516,            0.027802,             0.31321,             0.52524,             0.41713,             0.22466,            0.046012,            0.012096,            0.034882,            0.002872,            0.002872,            0.002872
                 110,            0.057606,            0.020215,            0.032481,             0.31321,             0.52524,             0.41713,             0.22466,            0.046012,            0.012096,            0.034882,            0.002806,            0.002806,            0.002806
                 111,            0.053233,            0.012363,            0.031537,             0.33302,             0.56255,             0.44264,             0.25879,            0.036568,            0.012871,            0.033806,             0.00274,             0.00274,             0.00274
                 112,            0.058616,            0.019195,            0.030689,             0.33302,             0.56255,             0.44264,             0.25879,            0.036568,            0.012871,            0.033806,            0.002674,            0.002674,            0.002674
                 113,            0.050599,            0.015685,            0.039516,             0.33302,             0.56255,             0.44264,             0.25879,            0.036568,            0.012871,            0.033806,            0.002608,            0.002608,            0.002608
                 114,            0.055412,            0.022786,            0.029516,             0.33302,             0.56255,             0.44264,             0.25879,            0.036568,            0.012871,            0.033806,            0.002542,            0.002542,            0.002542
                 115,            0.049567,            0.020149,            0.028101,             0.28222,             0.57567,             0.40808,             0.20719,            0.039795,            0.012308,            0.035606,            0.002476,            0.002476,            0.002476
                 116,            0.048519,            0.016178,            0.042384,             0.28222,             0.57567,             0.40808,             0.20719,            0.039795,            0.012308,            0.035606,             0.00241,             0.00241,             0.00241
                 117,            0.059221,            0.017458,            0.032183,             0.28222,             0.57567,             0.40808,             0.20719,            0.039795,            0.012308,            0.035606,            0.002344,            0.002344,            0.002344
                 118,            0.046613,            0.014851,            0.031964,             0.28222,             0.57567,             0.40808,             0.20719,            0.039795,            0.012308,            0.035606,            0.002278,            0.002278,            0.002278
                 119,            0.053683,            0.030338,            0.026297,             0.27674,             0.56039,             0.40327,             0.20894,            0.039772,            0.012233,            0.037163,            0.002212,            0.002212,            0.002212
                 120,            0.049249,            0.017712,            0.036163,             0.27674,             0.56039,             0.40327,             0.20894,            0.039772,            0.012233,            0.037163,            0.002146,            0.002146,            0.002146
                 121,            0.048252,            0.026328,            0.027026,             0.27674,             0.56039,             0.40327,             0.20894,            0.039772,            0.012233,            0.037163,             0.00208,             0.00208,             0.00208
                 122,            0.046778,            0.019938,            0.030753,             0.27674,             0.56039,             0.40327,             0.20894,            0.039772,            0.012233,            0.037163,            0.002014,            0.002014,            0.002014
                 123,            0.048777,            0.021285,            0.034914,             0.33724,             0.63835,             0.44787,             0.26465,             0.03598,            0.012379,            0.038559,            0.001948,            0.001948,            0.001948
                 124,            0.055439,            0.015029,            0.038532,             0.33724,             0.63835,             0.44787,             0.26465,             0.03598,            0.012379,            0.038559,            0.001882,            0.001882,            0.001882
                 125,            0.039693,            0.017593,            0.032306,             0.33724,             0.63835,             0.44787,             0.26465,             0.03598,            0.012379,            0.038559,            0.001816,            0.001816,            0.001816
                 126,            0.039958,            0.015801,            0.033156,             0.33724,             0.63835,             0.44787,             0.26465,             0.03598,            0.012379,            0.038559,             0.00175,             0.00175,             0.00175
                 127,            0.045171,            0.017708,               0.035,             0.36141,             0.73964,              0.4614,             0.28347,            0.034835,            0.012294,            0.038353,            0.001684,            0.001684,            0.001684
                 128,            0.041083,            0.020799,            0.029486,             0.36141,             0.73964,              0.4614,             0.28347,            0.034835,            0.012294,            0.038353,            0.001618,            0.001618,            0.001618
                 129,            0.045455,            0.016303,            0.031865,             0.36141,             0.73964,              0.4614,             0.28347,            0.034835,            0.012294,            0.038353,            0.001552,            0.001552,            0.001552
                 130,            0.044177,            0.018848,            0.032099,             0.36141,             0.73964,              0.4614,             0.28347,            0.034835,            0.012294,            0.038353,            0.001486,            0.001486,            0.001486
                 131,            0.046831,            0.021497,            0.034272,             0.33565,             0.59471,             0.44299,             0.26897,            0.035326,            0.012148,            0.038704,             0.00142,             0.00142,             0.00142
                 132,            0.041936,            0.014611,            0.037831,             0.33565,             0.59471,             0.44299,             0.26897,            0.035326,            0.012148,            0.038704,            0.001354,            0.001354,            0.001354
                 133,            0.041852,            0.024388,            0.028489,             0.33565,             0.59471,             0.44299,             0.26897,            0.035326,            0.012148,            0.038704,            0.001288,            0.001288,            0.001288
                 134,            0.044254,            0.016729,            0.031722,             0.33565,             0.59471,             0.44299,             0.26897,            0.035326,            0.012148,            0.038704,            0.001222,            0.001222,            0.001222
                 135,            0.042283,            0.018818,            0.030785,             0.40215,             0.57958,             0.48618,             0.30276,            0.033544,            0.012228,            0.038239,            0.001156,            0.001156,            0.001156
                 136,            0.042261,            0.019373,            0.032851,             0.40215,             0.57958,             0.48618,             0.30276,            0.033544,            0.012228,            0.038239,             0.00109,             0.00109,             0.00109
                 137,            0.045527,            0.019647,            0.030824,             0.40215,             0.57958,             0.48618,             0.30276,            0.033544,            0.012228,            0.038239,            0.001024,            0.001024,            0.001024
                 138,            0.048238,             0.01877,             0.02805,             0.40215,             0.57958,             0.48618,             0.30276,            0.033544,            0.012228,            0.038239,            0.000958,            0.000958,            0.000958
                 139,            0.041845,            0.023502,            0.028451,             0.40882,             0.58206,             0.49657,              0.3172,             0.03357,            0.012148,             0.03846,            0.000892,            0.000892,            0.000892
                 140,            0.042184,            0.017964,            0.030373,             0.40882,             0.58206,             0.49657,              0.3172,             0.03357,            0.012148,             0.03846,            0.000826,            0.000826,            0.000826
                 141,            0.038575,            0.020312,            0.026457,             0.40882,             0.58206,             0.49657,              0.3172,             0.03357,            0.012148,             0.03846,             0.00076,             0.00076,             0.00076
                 142,            0.041453,             0.01554,            0.029013,             0.40882,             0.58206,             0.49657,              0.3172,             0.03357,            0.012148,             0.03846,            0.000694,            0.000694,            0.000694
                 143,            0.033567,            0.014346,            0.026511,             0.43972,             0.63348,              0.4968,             0.33351,            0.032979,            0.012079,            0.038025,            0.000628,            0.000628,            0.000628
                 144,            0.039462,            0.016097,            0.032662,             0.43972,             0.63348,              0.4968,             0.33351,            0.032979,            0.012079,            0.038025,            0.000562,            0.000562,            0.000562
                 145,            0.046784,            0.024003,            0.028605,             0.43972,             0.63348,              0.4968,             0.33351,            0.032979,            0.012079,            0.038025,            0.000496,            0.000496,            0.000496
                 146,            0.039446,            0.020677,            0.027946,             0.43972,             0.63348,              0.4968,             0.33351,            0.032979,            0.012079,            0.038025,             0.00043,             0.00043,             0.00043
                 147,            0.045554,            0.018296,             0.03154,             0.41835,             0.64332,             0.51686,             0.34416,            0.032752,            0.012103,            0.037857,            0.000364,            0.000364,            0.000364
                 148,            0.046211,            0.018797,            0.034525,             0.41835,             0.64332,             0.51686,             0.34416,            0.032752,            0.012103,            0.037857,            0.000298,            0.000298,            0.000298
                 149,             0.03441,            0.017146,            0.030608,             0.41835,             0.64332,             0.51686,             0.34416,            0.032752,            0.012103,            0.037857,            0.000232,            0.000232,            0.000232
