               epoch,      train/box_loss,      train/obj_loss,      train/cls_loss,   metrics/precision,      metrics/recall,     metrics/mAP_0.5,metrics/mAP_0.5:0.95,        val/box_loss,        val/obj_loss,        val/cls_loss,               x/lr0,               x/lr1,               x/lr2
                  46,            0.062511,            0.035731,            0.034921,             0.44385,             0.40265,              0.3469,              0.1464,            0.042556,            0.017248,            0.038132,            0.056505,           0.0025052,           0.0025052
                  47,            0.064717,            0.031845,            0.036862,             0.44385,             0.40265,              0.3469,              0.1464,            0.042556,            0.017248,            0.038132,            0.055513,           0.0025131,           0.0025131
                  48,            0.054224,            0.024003,            0.040007,             0.49313,             0.28977,             0.30943,             0.10547,            0.045506,            0.016366,            0.039154,            0.054519,            0.002519,            0.002519
                  49,             0.06485,            0.027067,            0.040369,             0.49313,             0.28977,             0.30943,             0.10547,            0.045506,            0.016366,            0.039154,            0.053523,            0.002523,            0.002523
                  50,            0.056713,            0.028665,             0.03423,             0.17696,             0.55379,              0.3789,             0.12905,            0.042202,            0.016802,            0.038651,            0.052525,            0.002525,            0.002525
                  51,            0.056179,            0.020072,            0.036514,             0.17696,             0.55379,              0.3789,             0.12905,            0.042202,            0.016802,            0.038651,            0.051525,            0.002525,            0.002525
                  52,            0.055026,            0.025255,            0.039664,             0.17696,             0.55379,              0.3789,             0.12905,            0.042202,            0.016802,            0.038651,            0.050523,            0.002523,            0.002523
                  53,            0.053704,            0.020152,            0.036172,              0.2033,             0.61877,             0.42989,             0.17601,            0.041302,            0.016522,            0.037636,            0.049519,           0.0025191,           0.0025191
                  54,            0.054071,             0.03881,            0.030749,              0.2033,             0.61877,             0.42989,             0.17601,            0.041302,            0.016522,            0.037636,            0.048513,           0.0025132,           0.0025132
                  55,            0.047216,            0.024967,            0.036917,              0.2033,             0.61877,             0.42989,             0.17601,            0.041302,            0.016522,            0.037636,            0.047505,           0.0025053,           0.0025053
                  56,            0.053432,            0.036151,            0.036489,             0.20011,             0.41436,             0.38716,             0.11501,            0.044694,            0.015676,            0.037315,            0.046495,           0.0024954,           0.0024954
                  57,            0.058863,            0.030342,            0.035973,             0.20011,             0.41436,             0.38716,             0.11501,            0.044694,            0.015676,            0.037315,            0.045483,           0.0024835,           0.0024835
                  58,            0.060338,            0.023231,            0.036239,             0.20011,             0.41436,             0.38716,             0.11501,            0.044694,            0.015676,            0.037315,             0.04447,           0.0024696,           0.0024696
                  59,            0.057806,            0.021342,            0.035894,             0.29884,             0.41023,             0.44536,             0.19826,             0.04235,              0.0154,            0.037125,            0.043454,           0.0024538,           0.0024538
                  60,            0.054451,            0.022946,            0.037754,             0.29884,             0.41023,             0.44536,             0.19826,             0.04235,              0.0154,            0.037125,            0.042436,            0.002436,            0.002436
                  61,             0.05674,            0.023651,            0.036406,             0.29884,             0.41023,             0.44536,             0.19826,             0.04235,              0.0154,            0.037125,            0.041416,           0.0024162,           0.0024162
                  62,            0.057996,            0.015591,            0.036624,             0.33989,             0.40686,             0.47171,             0.20537,            0.042182,            0.015327,            0.037025,            0.040394,           0.0023944,           0.0023944
                  63,             0.06026,            0.036365,              0.0359,             0.33989,             0.40686,             0.47171,             0.20537,            0.042182,            0.015327,            0.037025,            0.039371,           0.0023707,           0.0023707
                  64,            0.053262,            0.030739,            0.032651,             0.33989,             0.40686,             0.47171,             0.20537,            0.042182,            0.015327,            0.037025,            0.038345,            0.002345,            0.002345
                  65,            0.057895,             0.02529,            0.041074,              0.2579,             0.52045,             0.44469,             0.20027,            0.037649,            0.015568,            0.037262,            0.037317,           0.0023172,           0.0023172
                  66,            0.050597,            0.025854,             0.03079,              0.2579,             0.52045,             0.44469,             0.20027,            0.037649,            0.015568,            0.037262,            0.036288,           0.0022876,           0.0022876
                  67,            0.045336,            0.025184,            0.033558,              0.2579,             0.52045,             0.44469,             0.20027,            0.037649,            0.015568,            0.037262,            0.035256,           0.0022559,           0.0022559
                  68,            0.052293,            0.021078,            0.037669,             0.36601,             0.55176,             0.50162,             0.22532,            0.043352,            0.014701,            0.037697,            0.034222,           0.0022222,           0.0022222
                  69,            0.052395,            0.026404,            0.029681,             0.36601,             0.55176,             0.50162,             0.22532,            0.043352,            0.014701,            0.037697,            0.033187,           0.0021866,           0.0021866
                  70,            0.052673,            0.025129,             0.03428,             0.36601,             0.55176,             0.50162,             0.22532,            0.043352,            0.014701,            0.037697,            0.032149,            0.002149,            0.002149
                  71,            0.055573,            0.021479,            0.037815,             0.26166,             0.57197,             0.49353,             0.23115,            0.038608,            0.014954,            0.037674,            0.031109,           0.0021094,           0.0021094
                  72,            0.040448,            0.015391,            0.034065,             0.26166,             0.57197,             0.49353,             0.23115,            0.038608,            0.014954,            0.037674,            0.030068,           0.0020678,           0.0020678
                  73,            0.050853,            0.031632,            0.034681,             0.26166,             0.57197,             0.49353,             0.23115,            0.038608,            0.014954,            0.037674,            0.029024,           0.0020243,           0.0020243
                  74,            0.049805,             0.02753,             0.03405,             0.36494,             0.61872,             0.54821,             0.27153,            0.036869,            0.014703,             0.03743,            0.027979,           0.0019788,           0.0019788
                  75,            0.052634,            0.021557,            0.034995,             0.36494,             0.61872,             0.54821,             0.27153,            0.036869,            0.014703,             0.03743,            0.026931,           0.0019313,           0.0019313
                  76,            0.050671,            0.022788,            0.034668,             0.36494,             0.61872,             0.54821,             0.27153,            0.036869,            0.014703,             0.03743,            0.025882,           0.0018818,           0.0018818
                  77,            0.045191,            0.018634,            0.031733,             0.27935,             0.57554,             0.53143,             0.24229,            0.039089,            0.014277,            0.036835,             0.02483,           0.0018303,           0.0018303
                  78,            0.045799,            0.031579,            0.036237,             0.27935,             0.57554,             0.53143,             0.24229,            0.039089,            0.014277,            0.036835,            0.023777,           0.0017768,           0.0017768
                  79,            0.046464,            0.018848,            0.036221,             0.27935,             0.57554,             0.53143,             0.24229,            0.039089,            0.014277,            0.036835,            0.022721,           0.0017214,           0.0017214
                  80,            0.046871,            0.030695,            0.031063,             0.37137,             0.64241,              0.5651,             0.28832,            0.035017,            0.014285,            0.035538,            0.021664,            0.001664,            0.001664
                  81,             0.04354,            0.028583,            0.027758,             0.37137,             0.64241,              0.5651,             0.28832,            0.035017,            0.014285,            0.035538,            0.020605,           0.0016046,           0.0016046
                  82,            0.048061,            0.026708,            0.033061,             0.37137,             0.64241,              0.5651,             0.28832,            0.035017,            0.014285,            0.035538,            0.019543,           0.0015432,           0.0015432
                  83,            0.047174,            0.024589,            0.035001,             0.38385,             0.76067,             0.56459,             0.30616,            0.038753,             0.01356,            0.035271,             0.01848,           0.0014799,           0.0014799
                  84,            0.049028,            0.027057,            0.031651,             0.38385,             0.76067,             0.56459,             0.30616,            0.038753,             0.01356,            0.035271,            0.017415,           0.0014146,           0.0014146
                  85,            0.049151,            0.025248,            0.031258,             0.38385,             0.76067,             0.56459,             0.30616,            0.038753,             0.01356,            0.035271,            0.016347,           0.0013473,           0.0013473
                  86,             0.04013,             0.02346,            0.031515,             0.38385,             0.76067,             0.56459,             0.30616,            0.038753,             0.01356,            0.035271,            0.015278,            0.001278,            0.001278
                  87,             0.04764,            0.019747,            0.038231,             0.42345,             0.68325,              0.6149,             0.31804,            0.033887,            0.013745,            0.035049,            0.014207,           0.0012067,           0.0012067
                  88,            0.038621,            0.026976,            0.031099,             0.42345,             0.68325,              0.6149,             0.31804,            0.033887,            0.013745,            0.035049,            0.013133,           0.0011334,           0.0011334
                  89,            0.044042,            0.018972,            0.031677,             0.42345,             0.68325,              0.6149,             0.31804,            0.033887,            0.013745,            0.035049,            0.012058,           0.0010582,           0.0010582
                  90,            0.040171,            0.018223,            0.034831,             0.42345,             0.68325,              0.6149,             0.31804,            0.033887,            0.013745,            0.035049,            0.010981,            0.000981,            0.000981
                  91,            0.035247,            0.017216,             0.03819,             0.43968,             0.72587,             0.62644,              0.3948,            0.031961,            0.013689,            0.035286,           0.0099018,          0.00090181,          0.00090181
                  92,            0.047179,            0.018862,            0.036702,             0.43968,             0.72587,             0.62644,              0.3948,            0.031961,            0.013689,            0.035286,           0.0088206,          0.00082064,          0.00082064
                  93,            0.044749,            0.023425,            0.031389,             0.43968,             0.72587,             0.62644,              0.3948,            0.031961,            0.013689,            0.035286,           0.0077375,          0.00073749,          0.00073749
                  94,            0.041416,             0.02958,            0.030863,             0.43968,             0.72587,             0.62644,              0.3948,            0.031961,            0.013689,            0.035286,           0.0066524,          0.00065236,          0.00065236
                  95,            0.050856,            0.019025,            0.036051,             0.47492,             0.70768,             0.63878,             0.36519,            0.030575,            0.013672,             0.03521,           0.0055653,          0.00056525,          0.00056525
                  96,            0.043042,            0.016281,            0.029318,             0.47492,             0.70768,             0.63878,             0.36519,            0.030575,            0.013672,             0.03521,           0.0044762,          0.00047616,          0.00047616
                  97,            0.045355,            0.027429,            0.032487,             0.47492,             0.70768,             0.63878,             0.36519,            0.030575,            0.013672,             0.03521,           0.0033851,          0.00038509,          0.00038509
                  98,            0.046692,            0.030781,            0.035139,             0.47492,             0.70768,             0.63878,             0.36519,            0.030575,            0.013672,             0.03521,            0.002292,          0.00029204,          0.00029204
                  99,            0.039223,            0.028787,             0.02954,             0.48159,             0.70768,             0.64161,             0.34939,            0.030384,            0.013612,            0.035179,            0.001197,          0.00019701,          0.00019701
