               epoch,      train/box_loss,      train/obj_loss,      train/cls_loss,   metrics/precision,      metrics/recall,     metrics/mAP_0.5,metrics/mAP_0.5:0.95,        val/box_loss,        val/obj_loss,        val/cls_loss,               x/lr0,               x/lr1,               x/lr2
                  16,            0.083226,            0.034042,             0.04783,           0.0053544,             0.77641,            0.021719,           0.0055887,            0.060292,            0.024056,             0.04686,            0.085431,            0.001431,            0.001431
                  17,            0.069396,            0.032432,            0.045507,           0.0053544,             0.77641,            0.021719,           0.0055887,            0.060292,            0.024056,             0.04686,            0.084509,           0.0015093,           0.0015093
                  18,            0.076224,            0.035549,            0.043685,           0.0060446,             0.82673,            0.035415,           0.0089313,            0.060219,            0.023463,            0.045219,            0.083586,           0.0015862,           0.0015862
                  19,            0.079549,            0.031942,             0.04569,           0.0060446,             0.82673,            0.035415,           0.0089313,            0.060219,            0.023463,            0.045219,            0.082662,           0.0016617,           0.0016617
                  20,            0.082231,            0.032342,            0.046871,           0.0065119,             0.90952,            0.065056,            0.014908,            0.056918,            0.023641,            0.042847,            0.081736,            0.001736,            0.001736
                  21,            0.072639,            0.035682,            0.045398,           0.0065119,             0.90952,            0.065056,            0.014908,            0.056918,            0.023641,            0.042847,            0.080809,           0.0018089,           0.0018089
                  22,            0.074399,            0.036138,            0.044628,           0.0064538,             0.90952,            0.091588,             0.02265,            0.055246,            0.023347,            0.040535,            0.079881,           0.0018806,           0.0018806
                  23,            0.061843,             0.03239,            0.043049,           0.0064538,             0.90952,            0.091588,             0.02265,            0.055246,            0.023347,            0.040535,            0.078951,           0.0019509,           0.0019509
                  24,            0.069189,            0.030994,            0.044069,            0.006787,             0.97143,             0.14959,            0.037303,            0.054306,            0.023051,            0.038528,             0.07802,           0.0020198,           0.0020198
                  25,            0.067692,            0.029129,            0.046285,            0.006787,             0.97143,             0.14959,            0.037303,            0.054306,            0.023051,            0.038528,            0.077088,           0.0020875,           0.0020875
                  26,            0.068295,            0.039446,              0.0427,           0.0065659,             0.97143,             0.20297,            0.057117,            0.053955,            0.022597,            0.037796,            0.076154,           0.0021538,           0.0021538
                  27,            0.054417,            0.025439,            0.042864,           0.0065659,             0.97143,             0.20297,            0.057117,            0.053955,            0.022597,            0.037796,            0.075219,           0.0022189,           0.0022189
                  28,            0.075003,            0.025118,            0.048029,           0.0063141,             0.97143,             0.25343,            0.074931,            0.056343,            0.021581,            0.037235,            0.074283,           0.0022826,           0.0022826
                  29,            0.069199,            0.028348,             0.04199,           0.0063141,             0.97143,             0.25343,            0.074931,            0.056343,            0.021581,            0.037235,            0.073345,           0.0023449,           0.0023449
                  30,            0.073638,            0.026256,            0.048819,           0.0062463,             0.97143,             0.26425,              0.0848,            0.052002,            0.021058,            0.037083,            0.072406,            0.002406,            0.002406
                  31,            0.061797,            0.022227,              0.0386,           0.0062463,             0.97143,             0.26425,              0.0848,            0.052002,            0.021058,            0.037083,            0.071466,           0.0024657,           0.0024657
                  32,            0.064944,            0.027917,            0.040854,            0.080219,             0.82395,             0.29408,               0.107,            0.048112,            0.020399,            0.037518,            0.070524,           0.0025242,           0.0025242
                  33,            0.065682,            0.026838,            0.042385,            0.080219,             0.82395,             0.29408,               0.107,            0.048112,            0.020399,            0.037518,            0.069581,           0.0025813,           0.0025813
                  34,             0.06498,            0.036094,            0.038227,             0.15289,             0.57614,             0.31078,             0.10515,             0.05018,            0.019049,            0.037796,            0.068637,            0.002637,            0.002637
                  35,            0.059495,            0.027214,             0.04228,             0.15289,             0.57614,             0.31078,             0.10515,             0.05018,            0.019049,            0.037796,            0.067692,           0.0026915,           0.0026915
                  36,            0.054555,            0.024182,            0.040045,              0.4359,             0.33164,             0.28754,             0.10011,            0.050486,            0.018392,             0.03698,            0.066745,           0.0027446,           0.0027446
                  37,            0.064469,             0.03207,            0.038855,              0.4359,             0.33164,             0.28754,             0.10011,            0.050486,            0.018392,             0.03698,            0.065796,           0.0027965,           0.0027965
                  38,            0.067039,            0.031964,            0.035397,             0.21788,             0.39697,             0.30607,             0.10779,             0.04804,            0.017968,            0.036861,            0.064847,            0.002847,            0.002847
                  39,            0.060222,            0.028743,            0.038629,             0.21788,             0.39697,             0.30607,             0.10779,             0.04804,            0.017968,            0.036861,            0.063896,           0.0028961,           0.0028961
                  40,            0.054557,            0.024688,            0.038688,             0.19757,             0.30096,             0.21773,            0.054118,            0.052361,            0.016716,            0.037178,            0.062944,            0.002944,            0.002944
                  41,            0.070017,            0.033682,            0.036925,             0.19757,             0.30096,             0.21773,            0.054118,            0.052361,            0.016716,            0.037178,            0.061991,           0.0029905,           0.0029905
                  42,            0.057383,            0.024669,            0.041543,             0.24302,             0.49015,              0.3615,             0.13741,            0.048538,            0.016699,            0.037743,            0.061036,           0.0030358,           0.0030358
                  43,             0.05843,            0.024634,            0.040207,             0.24302,             0.49015,              0.3615,             0.13741,            0.048538,            0.016699,            0.037743,             0.06008,           0.0030797,           0.0030797
                  44,            0.058516,            0.022194,            0.038742,              0.3421,             0.48598,             0.35473,             0.12652,            0.044409,            0.016684,            0.038849,            0.059122,           0.0031222,           0.0031222
                  45,            0.059776,            0.025672,            0.042202,              0.3421,             0.48598,             0.35473,             0.12652,            0.044409,            0.016684,            0.038849,            0.058163,           0.0031635,           0.0031635
                  46,            0.061301,            0.035254,            0.034768,             0.32149,                 0.4,             0.31354,            0.093096,            0.043521,            0.016438,            0.038559,            0.057203,           0.0032034,           0.0032034
                  47,            0.063248,            0.031313,            0.036738,             0.32149,                 0.4,             0.31354,            0.093096,            0.043521,            0.016438,            0.038559,            0.056242,           0.0032421,           0.0032421
                  48,             0.05581,            0.023015,             0.04033,             0.15915,             0.41326,              0.3078,             0.10445,            0.044284,            0.015846,            0.039543,            0.055279,           0.0032794,           0.0032794
                  49,            0.063211,            0.026287,            0.040694,             0.15915,             0.41326,              0.3078,             0.10445,            0.044284,            0.015846,            0.039543,            0.054315,           0.0033153,           0.0033153
                  50,            0.055952,            0.027878,            0.034597,             0.36509,             0.38864,             0.39444,             0.16852,            0.047016,            0.015095,            0.039986,             0.05335,             0.00335,             0.00335
                  51,            0.056527,            0.018975,            0.037436,             0.36509,             0.38864,             0.39444,             0.16852,            0.047016,            0.015095,            0.039986,            0.052383,           0.0033833,           0.0033833
                  52,            0.062997,            0.023045,            0.039995,             0.36509,             0.38864,             0.39444,             0.16852,            0.047016,            0.015095,            0.039986,            0.051415,           0.0034154,           0.0034154
                  53,            0.058761,            0.018684,            0.036204,             0.36733,             0.45449,             0.43136,             0.14295,            0.044466,            0.015106,            0.038811,            0.050446,           0.0034461,           0.0034461
                  54,            0.057882,            0.036085,            0.030545,             0.36733,             0.45449,             0.43136,             0.14295,            0.044466,            0.015106,            0.038811,            0.049475,           0.0034754,           0.0034754
                  55,            0.053653,              0.0233,            0.036309,             0.36733,             0.45449,             0.43136,             0.14295,            0.044466,            0.015106,            0.038811,            0.048504,           0.0035035,           0.0035035
                  56,               0.055,            0.034584,            0.035956,             0.33585,             0.47197,             0.44358,             0.17523,            0.045208,            0.014331,            0.038002,             0.04753,           0.0035302,           0.0035302
                  57,            0.059505,            0.029129,            0.035566,             0.33585,             0.47197,             0.44358,             0.17523,            0.045208,            0.014331,            0.038002,            0.046556,           0.0035557,           0.0035557
                  58,            0.060966,            0.022071,            0.035736,             0.33585,             0.47197,             0.44358,             0.17523,            0.045208,            0.014331,            0.038002,             0.04558,           0.0035798,           0.0035798
                  59,            0.057364,            0.020374,            0.035158,              0.2036,             0.49015,             0.34804,             0.15193,             0.04529,            0.014366,            0.039459,            0.044603,           0.0036025,           0.0036025
                  60,            0.054175,            0.021994,            0.036705,              0.2036,             0.49015,             0.34804,             0.15193,             0.04529,            0.014366,            0.039459,            0.043624,            0.003624,            0.003624
                  61,            0.059871,            0.022466,            0.035788,              0.2036,             0.49015,             0.34804,             0.15193,             0.04529,            0.014366,            0.039459,            0.042644,           0.0036441,           0.0036441
                  62,            0.054796,            0.015239,            0.037007,              0.2172,             0.45531,              0.3475,             0.15207,            0.044896,            0.014335,            0.039001,            0.041663,            0.003663,            0.003663
                  63,             0.05963,            0.035004,            0.035298,              0.2172,             0.45531,              0.3475,             0.15207,            0.044896,            0.014335,            0.039001,             0.04068,           0.0036805,           0.0036805
                  64,            0.052704,            0.029555,            0.032452,              0.2172,             0.45531,              0.3475,             0.15207,            0.044896,            0.014335,            0.039001,            0.039697,           0.0036966,           0.0036966
                  65,            0.057929,            0.024351,            0.040395,             0.31529,             0.38182,             0.37097,             0.15713,            0.043731,            0.013725,            0.039925,            0.038711,           0.0037115,           0.0037115
                  66,            0.053504,            0.024224,            0.029876,             0.31529,             0.38182,             0.37097,             0.15713,            0.043731,            0.013725,            0.039925,            0.037725,            0.003725,            0.003725
                  67,            0.049261,            0.023377,            0.032541,             0.31529,             0.38182,             0.37097,             0.15713,            0.043731,            0.013725,            0.039925,            0.036737,           0.0037373,           0.0037373
                  68,            0.055995,            0.019638,            0.037368,             0.35958,             0.50706,             0.41448,             0.20501,             0.03848,            0.014008,            0.039719,            0.035748,           0.0037482,           0.0037482
                  69,            0.053931,             0.02467,            0.029344,             0.35958,             0.50706,             0.41448,             0.20501,             0.03848,            0.014008,            0.039719,            0.034758,           0.0037577,           0.0037577
                  70,            0.049084,            0.024202,            0.033563,             0.35958,             0.50706,             0.41448,             0.20501,             0.03848,            0.014008,            0.039719,            0.033766,            0.003766,            0.003766
                  71,            0.055168,            0.020396,             0.03764,             0.32316,             0.52792,             0.30334,            0.086649,            0.051504,            0.012546,            0.039864,            0.032773,           0.0037729,           0.0037729
                  72,            0.058584,            0.013789,            0.031805,             0.32316,             0.52792,             0.30334,            0.086649,            0.051504,            0.012546,            0.039864,            0.031779,           0.0037786,           0.0037786
                  73,            0.056735,            0.028959,            0.034803,             0.32316,             0.52792,             0.30334,            0.086649,            0.051504,            0.012546,            0.039864,            0.030783,           0.0037829,           0.0037829
                  74,            0.055488,             0.02498,            0.032916,             0.48653,             0.56912,             0.50092,             0.24775,            0.040958,            0.013098,            0.040169,            0.029786,           0.0037858,           0.0037858
                  75,            0.056157,            0.019441,            0.033274,             0.48653,             0.56912,             0.50092,             0.24775,            0.040958,            0.013098,            0.040169,            0.028788,           0.0037875,           0.0037875
                  76,            0.052487,            0.021048,            0.033984,             0.48653,             0.56912,             0.50092,             0.24775,            0.040958,            0.013098,            0.040169,            0.027788,           0.0037878,           0.0037878
                  77,            0.046768,            0.017057,            0.029886,             0.49094,             0.50402,             0.52069,             0.17806,            0.049919,            0.011919,            0.038399,            0.026787,           0.0037869,           0.0037869
                  78,            0.053266,            0.027978,            0.034462,             0.49094,             0.50402,             0.52069,             0.17806,            0.049919,            0.011919,            0.038399,            0.025785,           0.0037846,           0.0037846
                  79,            0.055432,            0.016792,            0.033412,             0.49094,             0.50402,             0.52069,             0.17806,            0.049919,            0.011919,            0.038399,            0.024781,           0.0037809,           0.0037809
                  80,            0.055209,            0.026391,            0.030335,             0.47164,             0.52078,             0.43586,             0.19539,            0.039068,             0.01258,            0.035667,            0.023776,            0.003776,            0.003776
                  81,            0.054021,             0.02494,             0.02608,             0.47164,             0.52078,             0.43586,             0.19539,            0.039068,             0.01258,            0.035667,             0.02277,           0.0037697,           0.0037697
                  82,            0.053456,            0.023948,            0.031517,             0.47164,             0.52078,             0.43586,             0.19539,            0.039068,             0.01258,            0.035667,            0.021762,           0.0037622,           0.0037622
                  83,            0.052703,            0.022083,            0.034022,             0.55326,             0.57435,               0.456,             0.22048,            0.038122,            0.012079,            0.035164,            0.020753,           0.0037533,           0.0037533
                  84,            0.051148,            0.024646,            0.030355,             0.55326,             0.57435,               0.456,             0.22048,            0.038122,            0.012079,            0.035164,            0.019743,            0.003743,            0.003743
                  85,            0.051216,            0.022946,            0.028324,             0.55326,             0.57435,               0.456,             0.22048,            0.038122,            0.012079,            0.035164,            0.018732,           0.0037315,           0.0037315
                  86,            0.046067,            0.020788,            0.029832,             0.55326,             0.57435,               0.456,             0.22048,            0.038122,            0.012079,            0.035164,            0.017719,           0.0037186,           0.0037186
                  87,            0.050099,            0.018196,            0.036419,             0.53053,             0.53987,             0.43158,             0.17042,            0.036213,            0.012091,            0.034897,            0.016704,           0.0037045,           0.0037045
                  88,            0.044994,            0.023695,            0.027982,             0.53053,             0.53987,             0.43158,             0.17042,            0.036213,            0.012091,            0.034897,            0.015689,            0.003689,            0.003689
                  89,            0.047468,            0.016706,            0.028986,             0.53053,             0.53987,             0.43158,             0.17042,            0.036213,            0.012091,            0.034897,            0.014672,           0.0036721,           0.0036721
                  90,            0.044178,            0.016399,            0.033852,             0.53053,             0.53987,             0.43158,             0.17042,            0.036213,            0.012091,            0.034897,            0.013654,            0.003654,            0.003654
                  91,            0.043077,            0.015012,            0.035601,             0.31692,             0.56753,             0.43658,             0.21911,            0.035386,            0.012104,            0.034386,            0.012635,           0.0036345,           0.0036345
                  92,            0.051897,            0.016723,            0.034106,             0.31692,             0.56753,             0.43658,             0.21911,            0.035386,            0.012104,            0.034386,            0.011614,           0.0036138,           0.0036138
                  93,            0.055862,            0.019852,            0.028732,             0.31692,             0.56753,             0.43658,             0.21911,            0.035386,            0.012104,            0.034386,            0.010592,           0.0035917,           0.0035917
                  94,             0.05056,            0.026024,            0.027878,             0.31692,             0.56753,             0.43658,             0.21911,            0.035386,            0.012104,            0.034386,           0.0095682,           0.0035682,           0.0035682
                  95,            0.056322,            0.017098,            0.032701,             0.20805,             0.50146,              0.3395,             0.13299,            0.042965,            0.011327,            0.033882,           0.0085435,           0.0035435,           0.0035435
                  96,            0.059755,            0.013464,            0.026412,             0.20805,             0.50146,              0.3395,             0.13299,            0.042965,            0.011327,            0.033882,           0.0075174,           0.0035174,           0.0035174
                  97,            0.055364,            0.023013,             0.03079,             0.20805,             0.50146,              0.3395,             0.13299,            0.042965,            0.011327,            0.033882,           0.0064901,           0.0034901,           0.0034901
                  98,            0.060176,            0.025405,            0.032871,             0.20805,             0.50146,              0.3395,             0.13299,            0.042965,            0.011327,            0.033882,           0.0054614,           0.0034614,           0.0034614
                  99,            0.054542,            0.024261,            0.025884,             0.35095,             0.61613,             0.45451,             0.22441,            0.035502,            0.011868,            0.033157,           0.0044313,           0.0034313,           0.0034313
                 100,            0.051687,            0.019094,            0.028431,             0.35095,             0.61613,             0.45451,             0.22441,            0.035502,            0.011868,            0.033157,              0.0034,              0.0034,              0.0034
                 101,            0.052103,            0.016871,            0.037406,             0.35095,             0.61613,             0.45451,             0.22441,            0.035502,            0.011868,            0.033157,              0.0034,              0.0034,              0.0034
                 102,            0.053151,            0.016424,            0.034161,             0.35095,             0.61613,             0.45451,             0.22441,            0.035502,            0.011868,            0.033157,            0.003334,            0.003334,            0.003334
                 103,             0.05215,            0.015619,            0.031509,             0.62271,             0.59397,             0.56454,             0.29948,            0.034742,            0.011845,            0.032906,            0.003268,            0.003268,            0.003268
                 104,            0.053238,            0.016313,            0.029442,             0.62271,             0.59397,             0.56454,             0.29948,            0.034742,            0.011845,            0.032906,            0.003202,            0.003202,            0.003202
                 105,            0.052611,            0.015767,            0.027031,             0.62271,             0.59397,             0.56454,             0.29948,            0.034742,            0.011845,            0.032906,            0.003136,            0.003136,            0.003136
                 106,            0.048711,            0.017952,            0.028572,             0.62271,             0.59397,             0.56454,             0.29948,            0.034742,            0.011845,            0.032906,             0.00307,             0.00307,             0.00307
                 107,            0.056457,            0.014418,             0.03115,             0.32582,             0.54882,             0.38678,             0.21915,            0.039203,            0.011625,            0.033379,            0.003004,            0.003004,            0.003004
                 108,            0.054575,            0.016758,            0.030312,             0.32582,             0.54882,             0.38678,             0.21915,            0.039203,            0.011625,            0.033379,            0.002938,            0.002938,            0.002938
                 109,            0.050006,            0.014351,            0.025507,             0.32582,             0.54882,             0.38678,             0.21915,            0.039203,            0.011625,            0.033379,            0.002872,            0.002872,            0.002872
                 110,            0.054269,            0.019642,            0.030393,             0.32582,             0.54882,             0.38678,             0.21915,            0.039203,            0.011625,            0.033379,            0.002806,            0.002806,            0.002806
                 111,            0.049555,            0.012226,            0.031535,             0.44814,             0.60352,             0.52149,             0.29915,            0.032843,            0.011651,            0.033447,             0.00274,             0.00274,             0.00274
                 112,            0.052645,            0.018677,            0.027249,             0.44814,             0.60352,             0.52149,             0.29915,            0.032843,            0.011651,            0.033447,            0.002674,            0.002674,            0.002674
                 113,            0.054709,            0.014947,            0.034398,             0.44814,             0.60352,             0.52149,             0.29915,            0.032843,            0.011651,            0.033447,            0.002608,            0.002608,            0.002608
                 114,            0.056873,            0.020887,             0.02527,             0.44814,             0.60352,             0.52149,             0.29915,            0.032843,            0.011651,            0.033447,            0.002542,            0.002542,            0.002542
                 115,            0.046892,             0.01885,            0.025217,             0.54661,             0.52477,             0.54915,             0.26843,            0.034807,             0.01133,            0.034401,            0.002476,            0.002476,            0.002476
                 116,            0.046637,            0.015241,            0.036418,             0.54661,             0.52477,             0.54915,             0.26843,            0.034807,             0.01133,            0.034401,             0.00241,             0.00241,             0.00241
                 117,            0.052738,            0.017123,            0.026987,             0.54661,             0.52477,             0.54915,             0.26843,            0.034807,             0.01133,            0.034401,            0.002344,            0.002344,            0.002344
                 118,            0.042594,            0.013973,            0.030982,             0.54661,             0.52477,             0.54915,             0.26843,            0.034807,             0.01133,            0.034401,            0.002278,            0.002278,            0.002278
                 119,             0.04954,            0.028751,            0.023798,             0.41059,             0.56891,             0.49914,             0.24612,            0.033189,            0.011305,            0.034782,            0.002212,            0.002212,            0.002212
                 120,            0.052304,            0.016336,            0.027634,             0.41059,             0.56891,             0.49914,             0.24612,            0.033189,            0.011305,            0.034782,            0.002146,            0.002146,            0.002146
                 121,            0.043361,            0.025672,            0.024087,             0.41059,             0.56891,             0.49914,             0.24612,            0.033189,            0.011305,            0.034782,             0.00208,             0.00208,             0.00208
                 122,            0.048072,            0.018663,            0.026862,             0.41059,             0.56891,             0.49914,             0.24612,            0.033189,            0.011305,            0.034782,            0.002014,            0.002014,            0.002014
                 123,            0.047433,            0.020063,            0.031398,              0.4286,             0.65753,             0.50715,             0.29729,            0.031251,            0.011356,            0.036903,            0.001948,            0.001948,            0.001948
                 124,            0.052416,            0.014097,            0.031612,              0.4286,             0.65753,             0.50715,             0.29729,            0.031251,            0.011356,            0.036903,            0.001882,            0.001882,            0.001882
                 125,            0.040705,            0.016394,            0.027315,              0.4286,             0.65753,             0.50715,             0.29729,            0.031251,            0.011356,            0.036903,            0.001816,            0.001816,            0.001816
                 126,            0.042435,            0.014463,            0.029491,              0.4286,             0.65753,             0.50715,             0.29729,            0.031251,            0.011356,            0.036903,             0.00175,             0.00175,             0.00175
                 127,            0.049656,            0.016504,            0.030687,             0.43812,              0.6321,              0.5095,             0.31013,             0.03169,            0.011288,            0.037369,            0.001684,            0.001684,            0.001684
                 128,             0.03694,            0.020292,            0.026328,             0.43812,              0.6321,              0.5095,             0.31013,             0.03169,            0.011288,            0.037369,            0.001618,            0.001618,            0.001618
                 129,            0.045631,            0.015374,            0.024405,             0.43812,              0.6321,              0.5095,             0.31013,             0.03169,            0.011288,            0.037369,            0.001552,            0.001552,            0.001552
                 130,            0.042473,            0.017331,             0.02579,             0.43812,              0.6321,              0.5095,             0.31013,             0.03169,            0.011288,            0.037369,            0.001486,            0.001486,            0.001486
                 131,            0.045093,            0.019623,            0.033297,             0.51502,             0.56602,             0.58514,              0.3571,            0.031686,            0.011033,            0.037811,             0.00142,             0.00142,             0.00142
                 132,            0.046195,            0.013638,            0.033582,             0.51502,             0.56602,             0.58514,              0.3571,            0.031686,            0.011033,            0.037811,            0.001354,            0.001354,            0.001354
                 133,            0.039481,            0.023398,            0.026129,             0.51502,             0.56602,             0.58514,              0.3571,            0.031686,            0.011033,            0.037811,            0.001288,            0.001288,            0.001288
                 134,            0.035862,            0.015641,            0.033255,             0.51502,             0.56602,             0.58514,              0.3571,            0.031686,            0.011033,            0.037811,            0.001222,            0.001222,            0.001222
                 135,            0.042403,             0.01746,            0.022403,             0.44036,             0.58241,             0.56303,             0.36194,            0.029369,            0.010847,             0.03775,            0.001156,            0.001156,            0.001156
                 136,            0.039612,            0.018438,            0.027741,             0.44036,             0.58241,             0.56303,             0.36194,            0.029369,            0.010847,             0.03775,             0.00109,             0.00109,             0.00109
                 137,            0.040988,            0.018785,            0.028458,             0.44036,             0.58241,             0.56303,             0.36194,            0.029369,            0.010847,             0.03775,            0.001024,            0.001024,            0.001024
                 138,            0.044598,            0.017136,            0.024189,             0.44036,             0.58241,             0.56303,             0.36194,            0.029369,            0.010847,             0.03775,            0.000958,            0.000958,            0.000958
                 139,            0.041776,            0.021634,             0.02244,             0.48686,              0.5805,             0.61109,             0.39161,            0.028304,             0.01072,            0.038055,            0.000892,            0.000892,            0.000892
                 140,            0.045003,            0.015843,            0.027317,             0.48686,              0.5805,             0.61109,             0.39161,            0.028304,             0.01072,            0.038055,            0.000826,            0.000826,            0.000826
                 141,            0.038933,            0.018959,            0.023071,             0.48686,              0.5805,             0.61109,             0.39161,            0.028304,             0.01072,            0.038055,             0.00076,             0.00076,             0.00076
                 142,            0.040413,            0.014081,            0.025237,             0.48686,              0.5805,             0.61109,             0.39161,            0.028304,             0.01072,            0.038055,            0.000694,            0.000694,            0.000694
                 143,            0.029834,            0.013158,            0.026918,             0.47647,             0.58601,             0.62193,             0.40618,             0.02737,            0.010639,            0.037209,            0.000628,            0.000628,            0.000628
                 144,            0.039149,            0.014785,            0.027174,             0.47647,             0.58601,             0.62193,             0.40618,             0.02737,            0.010639,            0.037209,            0.000562,            0.000562,            0.000562
                 145,            0.046868,            0.022522,            0.024795,             0.47647,             0.58601,             0.62193,             0.40618,             0.02737,            0.010639,            0.037209,            0.000496,            0.000496,            0.000496
                 146,            0.037958,            0.019677,            0.022802,             0.47647,             0.58601,             0.62193,             0.40618,             0.02737,            0.010639,            0.037209,             0.00043,             0.00043,             0.00043
                 147,            0.045367,            0.017215,            0.023287,             0.48752,              0.5844,             0.62513,             0.41727,            0.026677,            0.010609,            0.037483,            0.000364,            0.000364,            0.000364
                 148,            0.042679,            0.017538,            0.029773,             0.48752,              0.5844,             0.62513,             0.41727,            0.026677,            0.010609,            0.037483,            0.000298,            0.000298,            0.000298
                 149,            0.032327,            0.016086,            0.024643,             0.48752,              0.5844,             0.62513,             0.41727,            0.026677,            0.010609,            0.037483,            0.000232,            0.000232,            0.000232
