               epoch,      train/box_loss,      train/obj_loss,      train/cls_loss,   metrics/precision,      metrics/recall,     metrics/mAP_0.5,metrics/mAP_0.5:0.95,        val/box_loss,        val/obj_loss,        val/cls_loss,               x/lr0,               x/lr1,               x/lr2
                  36,            0.064197,            0.023414,            0.036286,              0.5306,             0.13707,             0.27628,             0.10675,            0.047715,            0.019782,            0.037201,            0.066958,           0.0029585,           0.0029585
                  37,             0.06223,            0.033904,            0.037505,              0.5306,             0.13707,             0.27628,             0.10675,            0.047715,            0.019782,            0.037201,            0.066022,           0.0030223,           0.0030223
                  38,            0.062023,            0.033969,            0.033913,             0.33664,             0.23295,             0.23755,            0.091164,             0.04796,            0.018899,             0.03651,            0.065085,           0.0030852,           0.0030852
                  39,            0.061652,            0.029198,            0.035766,             0.33664,             0.23295,             0.23755,            0.091164,             0.04796,            0.018899,             0.03651,            0.064147,           0.0031471,           0.0031471
                  40,            0.053332,            0.025848,            0.039321,             0.34291,              0.2276,             0.24231,            0.083499,            0.051688,            0.018097,             0.03685,            0.063208,            0.003208,            0.003208
                  41,            0.070779,            0.034476,            0.033885,             0.34291,              0.2276,             0.24231,            0.083499,            0.051688,            0.018097,             0.03685,            0.062268,           0.0032679,           0.0032679
                  42,            0.060126,             0.02541,            0.037082,             0.37983,             0.25708,             0.17771,            0.052075,             0.05417,            0.018138,            0.037613,            0.061327,           0.0033268,           0.0033268
                  43,            0.066722,            0.025235,            0.039371,             0.37983,             0.25708,             0.17771,            0.052075,             0.05417,            0.018138,            0.037613,            0.060385,           0.0033847,           0.0033847
                  44,             0.05934,            0.022733,             0.03678,             0.36924,             0.30832,              0.2297,            0.076747,            0.044292,            0.018816,            0.038307,            0.059442,           0.0034417,           0.0034417
                  45,            0.061981,             0.02618,            0.038752,             0.36924,             0.30832,              0.2297,            0.076747,            0.044292,            0.018816,            0.038307,            0.058498,           0.0034976,           0.0034976
                  46,            0.062418,            0.035834,            0.031805,             0.35008,             0.26867,             0.18295,            0.077126,            0.043077,            0.018425,            0.037422,            0.057553,           0.0035526,           0.0035526
                  47,            0.066952,            0.031495,            0.034461,             0.35008,             0.26867,             0.18295,            0.077126,            0.043077,            0.018425,            0.037422,            0.056607,           0.0036065,           0.0036065
                  48,            0.060871,            0.023579,            0.039021,             0.12838,              0.2366,             0.22767,             0.10444,            0.045576,            0.017559,            0.038658,             0.05566,           0.0036595,           0.0036595
                  49,            0.065232,            0.027314,            0.038811,             0.12838,              0.2366,             0.22767,             0.10444,            0.045576,            0.017559,            0.038658,            0.054712,           0.0037115,           0.0037115
                  50,            0.059255,            0.028044,            0.030663,             0.35488,             0.32646,             0.30799,             0.11485,            0.046722,            0.016817,            0.037941,            0.053763,           0.0037625,           0.0037625
                  51,            0.059595,             0.01919,            0.034286,             0.35488,             0.32646,             0.30799,             0.11485,            0.046722,            0.016817,            0.037941,            0.052813,           0.0038125,           0.0038125
                  52,             0.06395,             0.02416,             0.03709,             0.35488,             0.32646,             0.30799,             0.11485,            0.046722,            0.016817,            0.037941,            0.051862,           0.0038615,           0.0038615
                  53,            0.062015,            0.019125,            0.032972,             0.36187,             0.36647,             0.35181,             0.19169,            0.046604,            0.016124,            0.038033,             0.05091,           0.0039095,           0.0039095
                  54,            0.056352,            0.037461,            0.025626,             0.36187,             0.36647,             0.35181,             0.19169,            0.046604,            0.016124,            0.038033,            0.049957,           0.0039566,           0.0039566
                  55,            0.056783,            0.024109,            0.035687,             0.36187,             0.36647,             0.35181,             0.19169,            0.046604,            0.016124,            0.038033,            0.049003,           0.0040026,           0.0040026
                  56,             0.05752,            0.035038,            0.034123,             0.38156,              0.3639,             0.38392,             0.13739,            0.045724,             0.01562,            0.037827,            0.048048,           0.0040477,           0.0040477
                  57,             0.06074,            0.029704,            0.033514,             0.38156,              0.3639,             0.38392,             0.13739,            0.045724,             0.01562,            0.037827,            0.047092,           0.0040917,           0.0040917
                  58,            0.065544,            0.022232,            0.031313,             0.38156,              0.3639,             0.38392,             0.13739,            0.045724,             0.01562,            0.037827,            0.046135,           0.0041348,           0.0041348
                  59,            0.058867,            0.020782,            0.033362,             0.39389,             0.35503,             0.37977,             0.17969,            0.044238,            0.014787,            0.038185,            0.045177,           0.0041769,           0.0041769
                  60,             0.05769,            0.021889,            0.035109,             0.39389,             0.35503,             0.37977,             0.17969,            0.044238,            0.014787,            0.038185,            0.044218,            0.004218,            0.004218
                  61,            0.057049,            0.022869,            0.032327,             0.39389,             0.35503,             0.37977,             0.17969,            0.044238,            0.014787,            0.038185,            0.043258,           0.0042581,           0.0042581
                  62,            0.056221,             0.01513,            0.031274,             0.40572,             0.33685,             0.32627,             0.14235,            0.048727,            0.013995,            0.038689,            0.042297,           0.0042972,           0.0042972
                  63,             0.06128,            0.035694,            0.032029,             0.40572,             0.33685,             0.32627,             0.14235,            0.048727,            0.013995,            0.038689,            0.041335,           0.0043353,           0.0043353
                  64,             0.05586,            0.029934,            0.029804,             0.40572,             0.33685,             0.32627,             0.14235,            0.048727,            0.013995,            0.038689,            0.040372,           0.0043725,           0.0043725
                  65,            0.064799,            0.024192,            0.038089,             0.35375,             0.33685,             0.23249,            0.095312,            0.049793,            0.013623,             0.03994,            0.039409,           0.0044086,           0.0044086
                  66,            0.064831,            0.022911,            0.025508,             0.35375,             0.33685,             0.23249,            0.095312,            0.049793,            0.013623,             0.03994,            0.038444,           0.0044438,           0.0044438
                  67,            0.064356,            0.022384,            0.028139,             0.35375,             0.33685,             0.23249,            0.095312,            0.049793,            0.013623,             0.03994,            0.037478,           0.0044779,           0.0044779
                  68,            0.061408,            0.019552,            0.032876,             0.47859,             0.38685,             0.39034,             0.15147,            0.049523,            0.012593,            0.037987,            0.036511,           0.0045111,           0.0045111
                  69,            0.061038,            0.023002,            0.023891,             0.47859,             0.38685,             0.39034,             0.15147,            0.049523,            0.012593,            0.037987,            0.035543,           0.0045433,           0.0045433
                  70,             0.06026,            0.022879,            0.029822,             0.47859,             0.38685,             0.39034,             0.15147,            0.049523,            0.012593,            0.037987,            0.034574,           0.0045745,           0.0045745
                  71,            0.064246,            0.019818,            0.038269,             0.54246,              0.2901,             0.41411,             0.17569,            0.045167,            0.013119,            0.035957,            0.033605,           0.0046047,           0.0046047
                  72,            0.056927,            0.014127,            0.030161,             0.54246,              0.2901,             0.41411,             0.17569,            0.045167,            0.013119,            0.035957,            0.032634,           0.0046339,           0.0046339
                  73,            0.062077,            0.027436,            0.028793,             0.54246,              0.2901,             0.41411,             0.17569,            0.045167,            0.013119,            0.035957,            0.031662,           0.0046621,           0.0046621
                  74,            0.058908,            0.024502,            0.029672,             0.54709,             0.29978,             0.44379,             0.26006,            0.043729,            0.012334,            0.036034,            0.030689,           0.0046894,           0.0046894
